course,EX,A,B,C,D,P,F,session
CH62009,1,34,7,0,1,0,0,Autumn20
CH48014,3,9,10,7,2,3,0,Spring21
CH62028,3,8,7,0,0,0,0,Spring21
HS30054,0,0,0,2,0,1,0,Spring20
CH62007,0,1,3,3,3,0,0,Autumn20
CH61012,4,4,22,12,4,0,0,Spring21
MS41004,8,17,2,0,0,0,0,Spring21
CH47025,22,28,11,2,0,0,1,Autumn20
CH61015,1,0,1,0,0,0,0,Autumn20
CH62008,1,8,2,0,0,0,0,Spring21
CH71002,10,5,2,0,0,0,0,Spring21
MM61228,0,3,5,0,0,0,0,Spring20
CH60016,5,4,3,1,0,0,0,Spring21
CS60009,1,4,7,2,0,0,0,Autumn20
MA60002,27,44,18,7,0,2,0,Spring21
CH62001,0,1,0,0,0,0,0,Autumn20
CH62052,0,0,0,1,0,0,0,Autumn20
CH62021,1,1,3,0,0,2,0,Autumn20
ET60019,7,10,6,2,1,2,0,Autumn20
CH62050,0,0,1,0,0,1,0,Spring21
CS60092,0,4,3,0,1,0,0,Autumn19
CS60010,8,11,7,4,1,0,0,Spring20
CS60075,26,35,16,10,6,1,1,Autumn20
CS60050,8,11,6,1,1,1,0,Spring21
HS20016,21,22,10,0,0,0,0,Autumn20
HS20014,6,21,6,1,0,0,0,Spring21
HS50026,0,0,0,1,0,0,0,Spring21
CH62003,3,5,0,0,0,0,1,Autumn20
CH62045,1,1,3,1,0,0,0,Autumn20
MI60056,0,1,0,1,2,0,0,Autumn20
CH62046,1,0,0,0,0,0,0,Spring21
CS61061,0,0,2,1,0,0,0,Autumn19
CS31702,17,25,38,19,15,2,0,Spring20
CS60050,10,33,26,7,2,2,0,Autumn20
ET67003,0,1,0,0,0,0,0,Autumn20
MA40003,7,15,11,9,8,5,0,Autumn20
ET30002,2,0,0,0,0,0,0,Spring21
CH42012,5,4,2,0,0,0,0,Spring20
MI60056,0,0,0,1,0,0,0,Spring20
MT66003,0,2,1,2,2,1,0,Spring20
MI40039,1,2,1,0,0,0,0,Autumn20
MI60045,4,14,7,9,3,0,0,Spring21
EP60022,17,25,1,0,0,0,0,Autumn20
EP60025,15,18,1,0,0,0,0,Autumn20
NA66005,0,1,0,0,0,0,0,Spring18
CS40003,3,15,15,12,9,13,0,Autumn19
CH62015,1,0,2,0,0,0,0,Autumn20
MS31007,9,26,21,5,1,0,0,Spring21
CH62009,0,0,1,0,0,0,0,Spring20
CS60092,37,14,5,2,1,4,0,Autumn20
MA20104,76,225,267,186,119,6,1,Spring21
CS31006,39,57,31,11,7,2,0,Spring21
AI61003,27,56,13,9,4,0,0,Autumn20
HS31082,8,14,14,5,5,2,0,Spring20
HS41002,7,14,15,7,7,0,0,Spring20
HS49002,18,17,14,1,0,0,0,Spring20
HS30085,13,19,14,4,0,0,0,Autumn20
HS31072,8,26,16,1,0,0,0,Autumn20
HS40007,14,17,12,4,0,0,0,Autumn20
HS49009,14,25,6,1,0,0,0,Autumn20
CS29003,28,32,37,18,6,0,0,Spring20
RE20001,2,3,0,0,0,0,0,Autumn20
MA41009,2,3,1,0,0,0,0,Autumn20
MA41101,0,1,8,3,0,0,0,Autumn20
CS60094,4,4,8,6,4,1,0,Spring21
CS61064,13,28,10,4,0,0,0,Spring21
BM63006,0,0,0,4,3,0,0,Spring21
MA30002,7,23,21,3,5,4,1,Spring21
AT30001,5,26,23,12,2,0,0,Autumn20
RX60017,2,13,8,1,0,3,0,Spring21
MT66003,0,1,2,1,0,0,0,Autumn19
CE41603,2,15,20,5,0,0,0,Spring21
RE60018,0,1,0,0,0,0,0,Spring21
MA31020,6,93,9,0,0,0,0,Autumn20
MA41005,1,2,0,1,0,0,1,Autumn20
MA60020,0,0,0,1,0,0,0,Spring21
MA41010,6,7,4,6,2,1,0,Spring21
CS31003,18,26,22,20,7,9,0,Autumn19
CS31005,12,18,29,31,10,2,0,Autumn19
CS31007,19,38,16,24,4,1,0,Autumn19
CS39001,32,46,13,9,2,0,0,Autumn19
CS39003,31,40,14,12,4,1,0,Autumn19
ET60019,3,7,9,6,9,12,0,Autumn19
MA20105,3,17,26,42,19,2,0,Autumn19
BS20001,82,174,173,86,40,22,0,Spring20
CS30002,10,31,26,15,13,7,0,Spring20
CS31006,20,42,31,22,4,3,0,Spring20
CS39002,37,23,23,12,3,4,0,Spring20
CS39006,53,20,16,12,0,2,0,Spring20
CS39008,72,24,3,1,2,0,0,Spring20
CS40032,32,18,2,2,0,2,0,Spring20
EV20001,94,164,136,98,52,32,0,Spring20
CS41001,32,58,8,2,1,0,0,Autumn20
CS47007,31,26,11,5,1,1,3,Autumn20
CS48003,49,5,2,0,0,0,0,Autumn20
CS60002,3,19,18,18,0,1,0,Spring21
CS60064,22,26,4,2,0,0,0,Spring21
MA61027,4,14,11,6,4,6,0,Autumn19
CS43002,6,24,15,15,4,4,0,Spring20
CS60092,4,2,6,2,2,0,0,Spring20
CS60025,1,8,4,3,0,0,0,Autumn20
CS60081,4,4,3,2,0,0,0,Autumn20
CS61063,5,14,6,1,0,0,1,Autumn20
CS60004,1,3,5,1,0,0,0,Spring21
CS60118,14,15,3,0,3,0,0,Spring21
CS60065,2,7,2,0,0,0,0,Autumn20
CS60075,13,27,24,20,1,1,0,Spring21
CS60059,28,14,2,0,1,0,0,Autumn20
MA20107,11,46,47,31,11,17,0,Autumn19
CS60038,12,9,4,1,2,0,0,Autumn20
CS60003,15,27,5,1,0,0,0,Spring21
CS60052,1,0,0,0,0,0,0,Spring21
CL61024,0,0,0,0,0,1,0,Autumn19
ET60025,1,1,0,0,0,1,0,Autumn19
CS60065,0,0,0,1,0,0,0,Spring20
CS60030,0,0,0,0,1,0,0,Autumn20
CS60077,10,7,3,0,0,0,0,Autumn20
CS60025,1,4,2,4,0,0,0,Autumn19
CS60029,2,3,1,0,0,0,0,Spring20
CS60023,3,0,1,0,0,0,0,Spring21
MA41025,1,1,0,0,0,1,0,Autumn19
CS60023,3,1,1,0,0,0,0,Spring20
CS60059,0,0,1,0,0,0,0,Spring20
ET60027,2,0,0,0,0,0,0,Spring20
CS60065,0,1,0,0,0,0,0,Autumn19
CS60047,0,0,1,0,0,0,0,Autumn19
CS60094,1,5,6,4,1,0,0,Spring20
CS43002,24,24,25,16,2,0,0,Spring21
MA60059,0,0,0,0,1,0,0,Autumn19
MA51121,0,0,2,1,0,1,0,Autumn19
AI42001,3,4,8,3,0,0,0,Spring21
HS30066,0,0,0,1,1,0,0,Autumn18
CS60081,0,0,0,0,1,0,0,Autumn19
CS60016,0,1,0,2,0,3,1,Spring20
CS60086,0,1,2,1,0,0,0,Spring21
MA60049,0,1,0,1,0,0,0,Autumn19
CS60078,11,5,2,0,0,0,0,Spring21
HS30050,0,6,0,2,0,2,0,Spring21
CS60113,1,0,0,0,0,0,0,Autumn20
CS60064,4,0,0,0,0,0,0,Spring20
CS60021,0,0,0,1,0,1,0,Autumn19
MA60061,0,2,1,0,1,0,0,Autumn19
HS20016,15,24,12,1,0,0,0,Spring21
CY31003,3,4,2,5,4,1,0,Autumn19
CY31007,0,2,6,7,3,1,0,Autumn19
CY39001,0,11,5,3,0,0,0,Autumn19
CY39003,5,12,1,0,0,0,0,Autumn19
CY41009,0,5,4,5,2,3,0,Autumn19
CY31010,0,4,7,7,1,0,0,Spring20
CY38002,1,9,4,3,2,0,0,Spring20
CY39004,1,10,5,2,0,0,0,Spring20
CY41012,4,4,3,5,2,1,0,Spring20
CY41016,0,2,5,9,2,1,0,Spring20
CY41005,2,8,3,0,3,1,0,Autumn20
CY41007,0,1,3,9,2,1,0,Autumn20
CY41011,0,0,3,5,6,4,0,Autumn20
CY49001,0,0,0,0,0,0,0,Autumn20
CY60101,0,5,8,2,1,2,0,Autumn20
CY69101,0,13,5,0,0,0,0,Autumn20
CY41014,0,0,1,5,10,1,0,Spring21
CY41018,0,3,6,6,3,0,0,Spring21
CY50033,1,8,6,2,0,1,0,Spring21
CY61044,0,5,4,2,3,4,0,Spring21
MS31007,4,2,4,4,1,0,0,Spring20
MM61207,0,2,0,0,0,0,0,Autumn20
CL61024,0,1,1,0,0,0,0,Spring20
CL60008,5,8,0,2,0,0,0,Spring20
CS61061,30,33,2,3,0,1,0,Autumn20
EC31001,39,34,21,15,10,8,0,Autumn19
EC31003,21,34,49,42,49,19,3,Autumn19
EC31005,13,16,26,17,23,13,0,Autumn19
EC39001,24,36,38,4,3,0,0,Autumn19
EC39003,66,67,49,18,15,1,2,Autumn19
EC39005,15,37,39,10,6,1,0,Autumn19
EE31009,15,39,74,50,23,15,2,Autumn19
HS30068,10,30,16,9,0,0,0,Autumn19
EC31002,36,20,37,9,5,4,0,Spring20
EC31004,14,22,34,23,8,6,0,Spring20
EC31006,39,51,12,5,0,0,0,Spring20
EC31008,13,20,23,19,23,10,0,Spring20
EC39002,35,52,14,4,0,0,0,Spring20
EC39004,72,22,9,3,0,1,0,Spring20
EC39006,35,36,21,11,3,1,1,Spring20
EC47007,35,27,14,0,0,1,3,Autumn20
EC48001,16,24,8,0,0,0,0,Autumn20
EC49001,21,56,26,2,0,0,1,Autumn20
EC60011,5,3,6,3,0,0,0,Autumn20
EC60502,2,14,16,20,5,3,0,Spring21
EC60091,13,44,10,0,0,0,0,Autumn20
EC61032,0,1,0,0,0,0,0,Spring21
HS60005,8,24,17,2,1,0,0,Autumn19
EC60297,7,1,1,0,1,0,0,Autumn20
EC60501,3,19,20,8,2,0,0,Autumn20
EC60503,7,28,9,4,0,0,0,Autumn20
EC60504,12,35,1,1,0,0,0,Spring21
EC69502,14,26,2,0,0,0,0,Spring21
HS30073,1,12,22,8,2,0,0,Autumn19
EC60291,5,5,1,4,0,0,0,Autumn20
EC60202,13,1,2,0,0,0,0,Spring21
EC60204,5,7,2,2,0,0,0,Spring21
EC60294,0,1,0,0,0,0,0,Spring21
HS30071,5,7,11,7,2,0,0,Autumn19
EC60201,4,7,0,0,0,0,0,Autumn20
HS30036,3,10,4,5,1,1,0,Autumn19
RX60019,0,2,4,2,1,0,0,Spring20
EE60043,0,0,0,2,0,0,0,Autumn20
EC60094,2,1,1,0,0,0,0,Spring21
EC60110,0,1,0,0,1,0,0,Spring21
EP60042,11,6,6,0,0,0,0,Spring20
EC60083,2,1,3,1,0,0,0,Autumn20
EC60128,1,4,2,3,0,0,0,Spring21
EC61066,0,2,1,0,0,0,0,Spring21
HS60042,4,26,10,4,3,0,0,Autumn19
EC61409,1,0,3,2,1,0,0,Autumn19
EC60064,1,0,0,0,0,0,0,Spring21
EC60289,0,1,0,0,0,0,0,Autumn20
HS40085,3,14,17,4,1,1,0,Spring21
TE61002,3,2,9,7,2,0,0,Spring21
TE61003,0,2,2,0,0,0,0,Autumn20
TE60004,3,2,1,0,0,0,0,Spring21
EC60203,3,4,4,3,2,0,1,Autumn20
TE60003,2,0,2,0,0,0,0,Autumn20
HS30001,3,9,29,7,4,0,0,Autumn19
EC60601,2,2,3,0,0,0,0,Autumn20
EC60603,1,2,2,0,0,0,0,Autumn20
EC69023,1,2,2,0,0,0,0,Autumn20
EC60052,2,1,2,0,0,0,0,Spring21
EC60054,2,2,1,0,0,0,0,Spring21
EC69402,1,1,1,0,2,0,0,Spring21
HS30075,2,1,4,5,1,0,0,Autumn19
HS20002,1,4,26,19,5,0,0,Autumn19
HS30074,19,28,3,1,0,0,0,Spring21
EC60128,0,1,0,0,0,0,0,Spring20
MA66005,1,0,0,0,0,2,0,Spring20
TS70006,0,2,0,2,0,0,0,Spring21
EC60296,3,2,0,0,0,0,0,Spring21
HS20018,5,9,12,17,7,2,0,Autumn19
EP60046,2,1,1,2,0,1,0,Spring20
HS62002,3,10,23,17,2,0,0,Autumn19
EC69202,4,3,2,0,0,0,0,Spring21
HS40072,2,4,9,2,6,0,0,Autumn19
CS60016,3,6,11,7,6,0,1,Spring21
EC60104,0,0,1,1,0,0,0,Spring21
BM60130,0,0,0,1,0,0,0,Spring20
EC60085,0,1,1,0,1,0,0,Autumn20
HS20004,29,43,11,0,0,0,0,Autumn19
MS60009,1,4,7,0,0,0,0,Autumn20
EC60006,0,1,4,0,0,0,0,Spring21
TE30002,2,5,3,2,0,0,0,Spring20
HS30074,11,12,15,13,2,1,0,Autumn19
EP60029,0,1,0,0,0,0,0,Spring20
TE61002,1,2,4,3,0,0,0,Spring20
EC60301,0,1,0,0,0,0,0,Autumn20
EC61405,1,2,0,0,0,0,0,Autumn20
EE41013,1,13,22,19,11,6,0,Autumn20
CR61024,0,0,0,1,0,0,0,Autumn18
EC60021,0,0,0,1,0,0,0,Autumn20
EC60101,1,2,0,0,0,0,0,Autumn20
EC60295,2,0,0,0,0,0,0,Autumn20
MI60026,1,7,17,13,5,3,0,Spring21
EC60002,2,2,0,0,1,0,0,Spring21
ET60004,0,1,0,0,0,0,0,Spring21
TE60114,0,0,2,0,0,0,0,Autumn20
CS66006,0,2,1,0,0,0,0,Autumn18
EP60021,0,0,1,1,0,0,1,Spring20
HS60063,3,3,6,5,7,2,0,Autumn19
EP60018,1,1,3,0,0,1,0,Spring20
MA69004,2,0,0,0,0,0,0,Spring21
ES60007,0,0,1,0,0,1,0,Autumn18
EP60003,0,0,0,1,0,0,0,Spring20
EC60023,0,1,2,0,0,0,0,Autumn20
HS60044,3,8,12,13,3,2,0,Autumn19
CS61066,0,1,0,0,0,0,0,Autumn20
HS30066,5,9,4,4,1,0,0,Autumn19
TE30002,10,19,9,0,0,0,0,Autumn20
RX60019,2,1,3,4,2,1,0,Autumn19
EC60132,0,1,0,0,0,0,0,Spring21
ET61005,1,1,1,0,0,0,0,Autumn19
EP60038,0,0,1,0,0,0,0,Spring20
CS66007,2,1,6,0,0,0,0,Autumn19
TS70006,1,0,2,2,0,0,0,Spring20
EC60013,1,0,0,0,0,0,0,Autumn20
CS30002,21,32,35,17,10,1,0,Spring21
CS39002,77,22,11,4,1,1,0,Spring21
TE30002,3,5,4,0,0,0,0,Spring21
EE31011,3,6,18,17,15,21,0,Autumn19
EE39006,20,27,15,8,6,4,0,Autumn19
EE39009,8,33,43,19,7,0,0,Autumn19
EE30004,3,28,36,35,4,3,1,Spring20
EE31002,7,13,22,26,12,0,0,Spring20
EE39002,5,27,32,11,1,3,1,Spring20
EE39004,20,51,33,4,1,0,1,Spring20
IE30006,7,7,12,11,5,1,0,Spring20
EE41001,1,13,18,27,15,5,1,Autumn20
EE47009,13,13,9,3,1,0,4,Autumn20
EE48001,8,28,12,0,0,0,2,Autumn20
EE49001,9,20,37,8,4,0,1,Autumn20
EE60098,9,18,10,4,3,0,0,Autumn20
IE31001,2,6,12,8,3,2,0,Autumn20
EE40002,8,10,22,16,13,8,0,Spring21
EE48002,1,11,11,12,11,3,1,Spring21
EE49004,13,35,25,4,2,0,1,Spring21
EE60082,0,0,6,4,0,1,0,Spring21
EE60100,2,0,2,2,0,0,0,Spring21
EE30012,2,6,6,8,7,6,0,Spring20
IP61025,0,0,0,1,2,0,1,Spring20
EE60045,0,0,0,0,0,1,2,Autumn20
EE60082,0,0,0,1,0,0,0,Autumn20
EE47008,7,11,4,1,0,0,1,Spring21
AG20103,9,18,16,9,2,1,0,Autumn20
AG31002,2,28,17,4,3,1,0,Spring21
EE41013,0,0,0,3,1,0,0,Autumn19
EE60082,0,1,0,1,1,0,0,Spring20
EE60011,0,2,3,1,2,3,0,Autumn20
EE60019,2,2,1,1,0,0,0,Autumn20
EE60032,5,6,19,8,4,1,0,Autumn20
EE61011,0,0,1,1,0,1,0,Autumn20
EE60101,7,15,10,7,3,1,0,Spring21
EE60102,6,22,10,1,0,1,0,Spring21
EE69014,8,19,11,2,0,0,0,Spring21
BS60003,0,0,0,1,1,0,0,Spring20
ES61007,0,0,0,1,0,0,0,Spring20
EE60034,0,0,0,0,0,0,1,Autumn20
MA51004,0,0,0,0,1,0,0,Spring20
EE60013,5,2,1,3,0,0,0,Autumn20
EE60012,0,0,0,1,0,1,0,Spring21
EE60036,1,1,0,1,0,1,0,Spring21
RX76001,0,8,1,0,0,0,0,Autumn19
HS30047,11,17,8,13,4,0,0,Spring20
EE60062,0,0,1,0,0,1,0,Autumn20
MA61027,0,0,0,1,0,0,0,Spring20
CR61024,0,1,1,0,0,0,0,Spring20
EE60053,0,2,0,1,1,0,0,Autumn20
IP60162,1,4,8,3,1,2,0,Spring21
EE60035,1,1,2,0,0,0,0,Autumn20
EE60004,1,1,1,0,1,0,0,Spring21
CL61012,1,0,1,0,0,0,0,Spring20
CL60033,0,0,0,0,1,0,0,Autumn20
EE30012,2,6,10,11,5,0,0,Spring21
MS60009,1,5,2,0,0,0,0,Spring21
MA20013,28,51,20,2,2,1,0,Spring21
EC21006,30,25,36,25,8,4,0,Spring20
CR61014,0,0,1,0,1,0,0,Spring20
EC21005,19,43,50,22,5,0,1,Autumn20
EC21006,42,35,50,11,2,2,0,Spring21
EE60002,0,1,1,1,0,0,0,Spring21
EE60062,0,0,0,0,0,1,0,Spring20
ET30002,1,0,0,0,0,0,0,Spring20
CE21004,13,32,36,22,11,3,0,Spring20
CS60012,0,1,0,0,0,0,0,Spring20
HS30002,13,20,17,2,0,0,0,Spring21
HS30074,9,16,9,10,9,1,0,Spring20
HS60044,11,9,4,4,2,0,0,Spring20
EC60296,0,0,1,0,0,0,0,Spring20
EC31006,35,63,19,3,2,1,0,Spring21
MI60078,0,1,0,0,0,0,0,Autumn20
MI60078,2,4,0,2,0,0,0,Spring21
CH61016,0,1,0,0,0,0,0,Spring20
EX30004,6,13,7,0,1,2,0,Autumn19
GG31005,1,5,8,16,18,5,0,Autumn19
GG39003,2,18,17,9,4,3,0,Autumn19
HS40003,0,0,1,0,0,0,0,Autumn19
MA20103,54,66,71,69,57,98,6,Autumn19
EE21004,20,38,51,27,15,7,0,Spring20
EE29004,15,79,37,19,5,2,0,Spring20
EX30008,0,3,9,10,2,5,0,Spring20
EX31006,6,7,9,4,2,0,0,Spring20
EX38002,5,7,17,0,0,0,0,Spring20
EX39006,17,9,2,0,1,0,0,Spring20
EX50017,1,10,9,3,3,2,0,Spring20
EP60008,0,1,0,0,0,0,0,Autumn20
EX41001,1,1,5,8,9,3,1,Autumn20
EX41003,0,0,2,14,9,3,0,Autumn20
EX49001,3,10,8,4,0,2,1,Autumn20
EX49003,0,2,13,11,2,0,0,Autumn20
EX41002,2,1,6,6,7,5,0,Spring21
EX41004,1,6,20,0,0,0,0,Spring21
EX48018,27,0,0,0,0,0,0,Spring21
EX49002,4,12,7,2,2,0,0,Spring21
EX49004,0,27,0,0,0,1,0,Spring21
GG40004,9,19,16,5,1,2,0,Spring21
GG40006,8,36,0,2,1,0,0,Spring21
EX40009,0,1,15,8,0,1,0,Autumn20
HS30084,1,0,2,0,0,0,0,Autumn19
EX50002,0,1,7,8,8,3,0,Spring21
MA29005,26,40,11,2,0,0,0,Autumn19
MA39014,8,34,10,0,0,0,3,Spring20
PE66001,0,1,0,0,0,0,0,Autumn19
HS30095,4,2,7,5,2,2,0,Autumn19
WW66002,0,2,1,0,0,0,0,Spring18
EX49002,0,0,0,0,0,0,1,Spring20
IE31001,3,5,10,9,2,1,0,Autumn19
IE39001,1,9,19,1,0,0,0,Autumn19
IE30002,1,2,12,8,4,3,0,Spring20
IE39002,7,19,4,0,0,0,0,Spring20
IE47007,9,8,5,0,0,0,1,Autumn20
IE49002,5,16,9,0,0,0,0,Autumn20
MA61023,0,3,2,0,0,0,0,Autumn20
CH61016,2,19,4,5,0,0,0,Spring21
IE47006,2,7,1,2,1,0,0,Spring21
MA61008,0,0,3,3,1,0,0,Spring20
IE48001,2,8,5,0,0,0,0,Autumn20
IE48002,0,2,4,7,1,1,0,Spring21
MF30003,34,35,9,2,0,0,0,Spring21
EE60034,1,2,0,3,0,0,0,Spring21
ET60010,0,1,1,1,1,1,0,Spring20
EX41005,0,1,0,0,0,0,0,Autumn20
MA60038,0,1,2,5,0,0,0,Spring20
EC60004,0,0,2,0,0,1,0,Spring21
EE21002,13,29,30,18,6,0,0,Spring20
EE31011,3,10,41,22,16,1,0,Autumn20
EE60006,0,0,0,0,0,1,0,Spring21
CS21003,27,35,59,19,4,0,0,Spring21
IM21001,5,21,16,7,3,1,0,Autumn19
IM31005,1,7,15,15,8,7,0,Autumn19
IM31007,5,15,21,10,1,1,0,Autumn19
IM31008,2,18,28,4,1,0,0,Autumn19
IM39005,19,26,7,1,0,0,0,Autumn19
ME29701,26,167,40,8,2,0,0,Autumn19
IM31002,3,13,11,15,6,5,0,Spring20
IM31006,4,12,28,5,3,1,0,Spring20
IM31010,13,10,18,10,2,0,0,Spring20
IM31012,7,14,17,7,6,2,0,Spring20
IM39003,3,16,11,8,6,9,0,Spring20
IM39006,4,36,13,0,0,0,0,Spring20
ME30604,34,38,76,27,16,9,0,Spring20
ME39604,84,101,10,3,2,0,0,Spring20
IM41001,2,20,22,6,0,0,0,Autumn20
IM47003,7,16,13,7,0,0,0,Autumn20
IM48003,1,18,0,0,0,0,0,Autumn20
IM49001,0,19,31,0,0,0,0,Autumn20
IM60059,6,15,8,2,1,0,0,Autumn20
IM48002,1,12,10,2,1,0,0,Spring21
IM60014,2,4,6,2,1,0,0,Spring21
IM60068,7,21,9,2,1,0,0,Spring21
MF41601,40,42,6,1,0,0,0,Autumn20
IM61020,0,5,13,2,0,0,1,Spring21
MF30604,9,36,30,9,3,4,2,Spring21
HS30066,3,12,19,20,0,0,0,Autumn20
IM31014,0,0,5,7,1,2,0,Spring21
MA60044,0,1,0,1,0,0,0,Spring21
IM61007,6,5,0,0,0,0,0,Autumn20
IM60004,0,0,8,4,0,0,0,Spring21
MA61008,0,2,0,0,0,0,0,Spring21
IM31011,1,0,1,3,0,0,0,Autumn19
CE60112,1,0,0,0,0,0,0,Spring20
IM60014,0,2,2,3,0,0,0,Spring20
RE60024,0,1,0,0,0,0,0,Spring21
MA41108,1,10,5,0,0,0,0,Spring21
IM60045,0,2,2,0,0,0,0,Autumn20
IM61023,2,1,3,5,1,0,0,Autumn20
IM60056,1,7,10,7,0,1,0,Spring21
MT21104,16,21,4,1,0,0,0,Spring21
IM61026,0,0,1,0,1,0,0,Spring21
IM61003,4,2,2,1,0,1,0,Autumn19
IM31011,0,0,2,0,0,0,0,Autumn20
BM51002,1,0,0,0,0,0,0,Spring21
MA49011,0,0,0,3,0,0,0,Spring20
CS66009,0,0,0,1,0,0,0,Autumn19
ID60004,0,1,0,0,0,0,0,Spring21
IM61011,1,0,0,1,0,0,0,Autumn20
IM60006,1,11,6,3,0,0,0,Spring21
HS30097,5,10,15,13,5,0,0,Autumn19
MF41601,0,0,1,0,0,0,0,Autumn19
HS50017,13,5,3,0,0,0,0,Spring21
GG31007,3,5,9,5,1,1,0,Autumn19
GG31009,2,3,5,11,2,1,0,Autumn19
GG39007,3,3,11,2,5,0,0,Autumn19
GG39009,8,15,0,0,1,0,0,Autumn19
GG41001,0,3,5,10,5,1,0,Autumn19
GG49001,1,10,12,1,0,0,0,Autumn19
GG30002,0,2,10,11,1,0,0,Spring20
GG31004,4,7,9,4,1,0,0,Spring20
GG31006,0,8,7,8,2,1,0,Spring20
GG38002,4,11,10,1,0,0,0,Spring20
GG39001,4,16,6,0,0,0,0,Spring20
GG39008,3,14,7,2,0,0,0,Spring20
GG41005,7,13,3,1,0,0,0,Autumn20
GG41007,0,2,9,11,2,0,0,Autumn20
GG41011,7,13,3,0,0,0,0,Autumn20
GG49005,5,11,7,1,0,0,0,Autumn20
GG49007,0,15,1,6,1,0,0,Autumn20
GG49011,7,15,1,0,0,0,0,Autumn20
GG50011,2,11,6,0,0,0,0,Autumn20
GG50010,0,12,11,1,0,0,0,Spring21
GG52022,21,4,0,0,0,0,0,Spring21
GG58006,0,24,0,0,0,0,0,Spring21
GG59010,3,14,7,0,0,0,0,Spring21
GG59022,9,15,0,0,0,0,0,Spring21
GG40013,0,3,6,0,0,0,0,Autumn20
GG40002,0,3,1,1,0,0,0,Autumn20
GG52012,0,1,3,0,0,0,0,Spring21
EC60074,0,0,1,0,0,0,0,Spring20
MA31011,4,16,26,30,8,0,0,Autumn20
MA39011,5,19,42,25,0,0,0,Autumn20
HS30001,0,0,0,0,1,0,0,Autumn18
MA60067,0,0,0,1,0,0,0,Spring20
RX60012,0,0,0,1,0,0,0,Autumn18
EP60040,0,0,1,0,0,0,0,Autumn19
HS30085,5,7,9,11,11,4,0,Autumn19
HS30087,2,7,8,13,7,10,0,Autumn19
MA61061,0,2,5,4,2,3,0,Autumn19
HS20014,7,3,6,2,2,0,0,Spring20
HS38002,9,18,20,0,0,0,0,Spring20
HS40085,3,7,10,2,0,1,0,Spring20
HS60009,0,13,22,10,0,0,0,Autumn20
HS40078,5,30,8,4,1,0,0,Spring21
HS41004,3,27,15,4,1,0,0,Spring21
HS50019,4,7,23,13,0,0,0,Spring21
HS59001,6,17,14,8,0,0,0,Spring21
HS60092,5,12,9,0,0,0,0,Spring21
HS30096,9,6,4,1,0,0,0,Spring20
HS60020,0,2,1,1,2,0,0,Spring20
HS40093,7,9,3,0,0,0,0,Autumn20
RX60018,0,1,0,0,0,0,0,Spring20
MA61008,0,0,0,1,0,0,0,Autumn19
AI61002,0,0,1,0,0,0,0,Autumn20
IP60162,0,2,3,2,0,1,1,Spring20
RX60011,8,9,3,0,0,0,0,Spring20
MA61019,1,1,1,1,0,0,0,Autumn19
CS60077,0,1,0,1,0,1,0,Autumn19
MA71003,0,0,0,0,0,1,0,Autumn19
AI61005,0,0,0,0,1,0,0,Autumn19
ET60023,0,0,0,2,0,0,0,Autumn19
ES61002,0,1,0,0,1,0,0,Autumn19
HS50017,0,0,1,0,0,0,0,Spring20
MA41017,0,1,0,0,0,0,0,Autumn19
EP60004,0,0,1,1,0,0,0,Autumn20
BM49002,1,0,0,0,1,0,0,Spring20
BM50010,1,0,0,0,0,0,0,Autumn20
MA31011,2,11,29,7,3,0,0,Autumn19
MA39011,4,17,18,11,3,0,0,Autumn19
MA30002,2,3,2,9,23,16,1,Spring20
MA30110,18,17,9,4,0,3,1,Spring20
MA38002,5,20,10,9,8,1,0,Spring20
MA39110,3,23,14,5,2,2,1,Spring20
MA51002,2,2,6,11,18,12,0,Spring20
MA41007,0,16,11,11,7,3,0,Autumn20
MA49003,4,13,8,8,16,0,0,Autumn20
MA40002,8,16,14,4,4,3,2,Spring21
EP60038,0,0,0,0,0,1,0,Spring19
CL61009,0,0,0,0,1,0,0,Spring19
HS61080,0,0,0,0,0,1,0,Autumn19
EE60062,0,0,1,0,0,0,0,Autumn19
HS30037,1,2,5,2,3,3,0,Autumn19
RX60018,0,0,0,2,0,0,0,Autumn19
HS30041,0,0,1,0,0,0,0,Autumn19
MA71003,1,0,0,0,0,0,0,Autumn20
MA71002,1,0,0,0,0,0,0,Spring21
ME30005,7,20,25,32,35,26,2,Autumn19
ME31007,9,31,27,34,26,20,1,Autumn19
ME31013,11,15,26,43,28,23,2,Autumn19
ME39007,7,54,53,27,5,1,1,Autumn19
ME39013,24,35,35,22,21,7,1,Autumn19
MT30001,2,20,27,36,29,31,1,Autumn19
EE60006,0,0,0,1,0,0,0,Spring20
ME22004,26,24,18,8,20,15,0,Spring20
ME30602,45,26,28,20,14,13,0,Spring20
ME39602,101,14,25,1,3,1,2,Spring20
ME39606,4,22,57,12,15,0,0,Spring20
ME41001,11,21,30,31,11,5,0,Spring20
ME40601,10,12,34,40,23,24,0,Autumn20
ME40701,0,6,47,30,2,2,0,Autumn20
ME41613,0,7,14,14,5,2,0,Autumn20
ME47603,27,57,26,4,3,2,2,Autumn20
ME48701,16,21,7,4,2,0,2,Autumn20
ME49601,0,7,13,20,6,1,0,Autumn20
ME48602,8,17,23,19,8,1,0,Spring21
ME60414,3,0,2,2,0,0,0,Spring21
ME60407,0,2,3,0,0,1,0,Autumn20
